3.041e+000 6.220e+000 3.141e+000 
3.033e+000 6.240e+000 3.278e+000 
3.020e+000 6.260e+000 3.413e+000 
3.000e+000 6.279e+000 3.548e+000 
2.974e+000 6.299e+000 3.682e+000 
2.943e+000 6.319e+000 3.815e+000 
2.905e+000 6.338e+000 3.946e+000 
2.862e+000 6.358e+000 4.075e+000 
2.812e+000 6.378e+000 4.203e+000 
2.758e+000 6.397e+000 4.328e+000 
2.697e+000 6.417e+000 4.450e+000 
2.631e+000 6.437e+000 4.569e+000 
2.560e+000 6.456e+000 4.686e+000 
2.484e+000 6.476e+000 4.799e+000 
2.403e+000 6.496e+000 4.908e+000 
2.317e+000 6.515e+000 5.014e+000 
2.226e+000 6.535e+000 5.116e+000 
2.131e+000 6.555e+000 5.214e+000 
2.031e+000 6.575e+000 5.307e+000 
1.928e+000 6.594e+000 5.396e+000 
1.820e+000 6.614e+000 5.480e+000 
1.709e+000 6.634e+000 5.559e+000 
1.595e+000 6.653e+000 5.633e+000 
1.477e+000 6.673e+000 5.702e+000 
1.356e+000 6.693e+000 5.766e+000 
1.233e+000 6.712e+000 5.824e+000 
1.107e+000 6.732e+000 5.876e+000 
9.787e-001 6.752e+000 5.923e+000 
8.486e-001 6.771e+000 5.964e+000 
7.168e-001 6.791e+000 5.999e+000 
5.835e-001 6.811e+000 6.028e+000 
4.491e-001 6.830e+000 6.051e+000 
3.138e-001 6.850e+000 6.068e+000 
1.778e-001 6.870e+000 6.079e+000 
4.150e-002 6.889e+000 6.084e+000 
-9.491e-002 6.909e+000 6.083e+000 
-2.311e-001 6.929e+000 6.076e+000 
-3.669e-001 6.949e+000 6.063e+000 
-5.019e-001 6.968e+000 6.043e+000 
-6.359e-001 6.988e+000 6.018e+000 
-7.686e-001 7.008e+000 5.986e+000 
-8.998e-001 7.027e+000 5.949e+000 
-1.029e+000 7.047e+000 5.905e+000 
-1.156e+000 7.067e+000 5.856e+000 
-1.281e+000 7.086e+000 5.802e+000 
-1.404e+000 7.106e+000 5.741e+000 
-1.523e+000 7.126e+000 5.676e+000 
-1.640e+000 7.145e+000 5.605e+000 
-1.753e+000 7.165e+000 5.529e+000 
-1.863e+000 7.185e+000 5.448e+000 
-1.969e+000 7.204e+000 5.362e+000 
-2.071e+000 7.224e+000 5.271e+000 
-2.169e+000 7.244e+000 5.176e+000 
-2.262e+000 7.263e+000 5.077e+000 
-2.351e+000 7.283e+000 4.973e+000 
-2.435e+000 7.303e+000 4.866e+000 
-2.515e+000 7.323e+000 4.755e+000 
-2.589e+000 7.342e+000 4.641e+000 
-2.658e+000 7.362e+000 4.523e+000 
-2.721e+000 7.382e+000 4.402e+000 
-2.780e+000 7.401e+000 4.279e+000 
-2.832e+000 7.421e+000 4.153e+000 
-2.879e+000 7.441e+000 4.025e+000 
-2.920e+000 7.460e+000 3.895e+000 
-2.956e+000 7.480e+000 3.763e+000 
-2.985e+000 7.500e+000 3.630e+000 
-3.008e+000 7.519e+000 3.496e+000 
-3.026e+000 7.539e+000 3.360e+000 
-3.037e+000 7.559e+000 3.224e+000 
-3.042e+000 7.578e+000 3.088e+000 
-3.041e+000 7.598e+000 2.952e+000 
-3.034e+000 7.618e+000 2.815e+000 
-3.021e+000 7.637e+000 2.680e+000 
-3.001e+000 7.657e+000 2.545e+000 
-2.976e+000 7.677e+000 2.411e+000 
-2.945e+000 7.697e+000 2.278e+000 
-2.908e+000 7.716e+000 2.147e+000 
-2.864e+000 7.736e+000 2.017e+000 
-2.816e+000 7.756e+000 1.890e+000 
-2.761e+000 7.775e+000 1.765e+000 
-2.701e+000 7.795e+000 1.642e+000 
-2.636e+000 7.815e+000 1.523e+000 
-2.565e+000 7.834e+000 1.406e+000 
-2.489e+000 7.854e+000 1.293e+000 
-2.408e+000 7.874e+000 1.183e+000 
-2.322e+000 7.893e+000 1.077e+000 
-2.232e+000 7.913e+000 9.746e-001 
-2.137e+000 7.933e+000 8.767e-001 
-2.038e+000 7.952e+000 7.831e-001 
-1.934e+000 7.972e+000 6.940e-001 
-1.827e+000 7.992e+000 6.097e-001 
-1.716e+000 8.011e+000 5.302e-001 
-1.602e+000 8.031e+000 4.558e-001 
-1.484e+000 8.051e+000 3.866e-001 
-1.364e+000 8.071e+000 3.227e-001 
-1.240e+000 8.090e+000 2.644e-001 
-1.115e+000 8.110e+000 2.115e-001 
-9.867e-001 8.130e+000 1.644e-001 
-8.567e-001 8.149e+000 1.231e-001 
-7.249e-001 8.169e+000 8.763e-002 
-5.918e-001 8.189e+000 5.810e-002 
-4.574e-001 8.208e+000 3.458e-002 
-3.221e-001 8.228e+000 1.710e-002 
-1.862e-001 8.248e+000 5.700e-003 
-4.988e-002 8.267e+000 4.083e-004 
8.653e-002 8.287e+000 1.232e-003 
2.228e-001 8.307e+000 8.169e-003 
3.586e-001 8.326e+000 2.121e-002 
4.936e-001 8.346e+000 4.032e-002 
6.277e-001 8.366e+000 6.546e-002 
7.605e-001 8.385e+000 9.659e-002 
8.918e-001 8.405e+000 1.336e-001 
1.021e+000 8.425e+000 1.765e-001 
1.149e+000 8.445e+000 2.252e-001 
1.274e+000 8.464e+000 2.795e-001 
1.396e+000 8.484e+000 3.394e-001 
1.516e+000 8.504e+000 4.047e-001 
1.633e+000 8.523e+000 4.753e-001 
1.746e+000 8.543e+000 5.511e-001 
1.856e+000 8.563e+000 6.319e-001 
1.962e+000 8.582e+000 7.175e-001 
2.065e+000 8.602e+000 8.078e-001 
2.163e+000 8.622e+000 9.026e-001 
2.256e+000 8.641e+000 1.002e+000 
2.346e+000 8.661e+000 1.105e+000 
2.430e+000 8.681e+000 1.212e+000 
2.510e+000 8.700e+000 1.323e+000 
2.584e+000 8.720e+000 1.437e+000 
2.654e+000 8.740e+000 1.554e+000 
2.718e+000 8.759e+000 1.675e+000 
2.776e+000 8.779e+000 1.798e+000 
2.829e+000 8.799e+000 1.924e+000 
2.877e+000 8.819e+000 2.052e+000 
2.918e+000 8.838e+000 2.182e+000 
2.954e+000 8.858e+000 2.313e+000 
2.983e+000 8.878e+000 2.447e+000 
3.007e+000 8.897e+000 2.581e+000 
3.025e+000 8.917e+000 2.716e+000 
3.036e+000 8.937e+000 2.852e+000 
3.042e+000 8.956e+000 2.988e+000 
3.041e+000 8.976e+000 3.125e+000 
3.034e+000 8.996e+000 3.261e+000 
3.022e+000 9.015e+000 3.397e+000 
3.003e+000 9.035e+000 3.532e+000 
2.978e+000 9.055e+000 3.666e+000 
2.947e+000 9.074e+000 3.799e+000 
2.910e+000 9.094e+000 3.930e+000 
2.867e+000 9.114e+000 4.060e+000 
2.819e+000 9.133e+000 4.187e+000 
2.765e+000 9.153e+000 4.312e+000 
2.705e+000 9.173e+000 4.435e+000 
2.640e+000 9.193e+000 4.555e+000 
2.569e+000 9.212e+000 4.672e+000 
2.494e+000 9.232e+000 4.785e+000 
2.413e+000 9.252e+000 4.895e+000 
2.327e+000 9.271e+000 5.002e+000 
2.237e+000 9.291e+000 5.104e+000 
2.143e+000 9.311e+000 5.202e+000 
2.044e+000 9.330e+000 5.296e+000 
1.941e+000 9.350e+000 5.385e+000 
1.834e+000 9.370e+000 5.470e+000 
1.723e+000 9.389e+000 5.550e+000 
1.609e+000 9.409e+000 5.624e+000 
1.491e+000 9.429e+000 5.694e+000 
1.371e+000 9.448e+000 5.758e+000 
1.248e+000 9.468e+000 5.817e+000 
1.122e+000 9.488e+000 5.870e+000 
9.945e-001 9.507e+000 5.918e+000 
8.646e-001 9.527e+000 5.959e+000 
7.329e-001 9.547e+000 5.995e+000 
5.999e-001 9.567e+000 6.025e+000 
4.656e-001 9.586e+000 6.049e+000 
3.303e-001 9.606e+000 6.067e+000 
1.944e-001 9.626e+000 6.078e+000 
5.812e-002 9.645e+000 6.084e+000 
-7.829e-002 9.665e+000 6.084e+000 
-2.145e-001 9.685e+000 6.077e+000 
-3.504e-001 9.704e+000 6.064e+000 
-4.855e-001 9.724e+000 6.046e+000 
-6.196e-001 9.744e+000 6.021e+000 
-7.525e-001 9.763e+000 5.990e+000 
-8.839e-001 9.783e+000 5.953e+000 
-1.014e+000 9.803e+000 5.911e+000 
-1.141e+000 9.822e+000 5.863e+000 
-1.266e+000 9.842e+000 5.809e+000 
-1.389e+000 9.862e+000 5.749e+000 
-1.509e+000 9.881e+000 5.684e+000 
-1.626e+000 9.901e+000 5.614e+000 
-1.740e+000 9.921e+000 5.538e+000 
-1.850e+000 9.941e+000 5.458e+000 
-1.956e+000 9.960e+000 5.373e+000 
-2.059e+000 9.980e+000 5.282e+000 
-2.157e+000 1.000e+001 5.188e+000 
-2.251e+000 1.002e+001 5.089e+000 
-2.340e+000 1.004e+001 4.986e+000 
-2.425e+000 1.006e+001 4.879e+000 
-2.505e+000 1.008e+001 4.769e+000 
-2.580e+000 1.010e+001 4.655e+000 
-2.650e+000 1.012e+001 4.537e+000 
-2.714e+000 1.014e+001 4.417e+000 
-2.773e+000 1.016e+001 4.294e+000 
-2.826e+000 1.018e+001 4.169e+000 
-2.874e+000 1.020e+001 4.041e+000 
-2.916e+000 1.022e+001 3.911e+000 
-2.952e+000 1.024e+001 3.779e+000 
-2.982e+000 1.026e+001 3.646e+000 
-3.006e+000 1.028e+001 3.512e+000 
-3.024e+000 1.029e+001 3.377e+000 
-3.036e+000 1.031e+001 3.241e+000 
-3.042e+000 1.033e+001 3.105e+000 
-3.041e+000 1.035e+001 2.968e+000 
-3.035e+000 1.037e+001 2.832e+000 
-3.023e+000 1.039e+001 2.696e+000 
-3.004e+000 1.041e+001 2.561e+000 
-2.979e+000 1.043e+001 2.427e+000 
-2.949e+000 1.045e+001 2.294e+000 
-2.912e+000 1.047e+001 2.162e+000 
-2.870e+000 1.049e+001 2.033e+000 
-2.822e+000 1.051e+001 1.905e+000 
-2.768e+000 1.053e+001 1.780e+000 
-2.709e+000 1.055e+001 1.657e+000 
-2.644e+000 1.057e+001 1.537e+000 
-2.574e+000 1.059e+001 1.420e+000 
-2.498e+000 1.061e+001 1.306e+000 
-2.418e+000 1.063e+001 1.196e+000 
-2.333e+000 1.065e+001 1.089e+000 
-2.243e+000 1.067e+001 9.869e-001 
-2.149e+000 1.069e+001 8.884e-001 
-2.050e+000 1.071e+001 7.942e-001 
-1.947e+000 1.073e+001 7.046e-001 
-1.840e+000 1.075e+001 6.197e-001 
-1.730e+000 1.077e+001 5.396e-001 
-1.616e+000 1.079e+001 4.646e-001 
-1.499e+000 1.081e+001 3.948e-001 
-1.379e+000 1.083e+001 3.302e-001 
-1.256e+000 1.085e+001 2.712e-001 
-1.130e+000 1.087e+001 2.177e-001 
-1.002e+000 1.089e+001 1.699e-001 
-8.726e-001 1.091e+001 1.278e-001 
-7.411e-001 1.092e+001 9.163e-002 
-6.081e-001 1.094e+001 6.138e-002 
-4.738e-001 1.096e+001 3.712e-002 
-3.386e-001 1.098e+001 1.890e-002 
-2.028e-001 1.100e+001 6.763e-003 
-6.650e-002 1.102e+001 7.261e-004 
6.991e-002 1.104e+001 8.041e-004 
2.062e-001 1.106e+001 6.997e-003 
3.420e-001 1.108e+001 1.929e-002 
4.772e-001 1.110e+001 3.766e-002 
6.114e-001 1.112e+001 6.208e-002 
7.444e-001 1.114e+001 9.248e-002 
8.759e-001 1.116e+001 1.288e-001 
1.006e+000 1.118e+001 1.710e-001 
1.133e+000 1.120e+001 2.190e-001 
1.259e+000 1.122e+001 2.726e-001 
1.382e+000 1.124e+001 3.318e-001 
1.502e+000 1.126e+001 3.965e-001 
1.619e+000 1.128e+001 4.665e-001 
1.733e+000 1.130e+001 5.416e-001 
1.843e+000 1.132e+001 6.218e-001 
1.950e+000 1.134e+001 7.068e-001 
2.052e+000 1.136e+001 7.966e-001 
2.151e+000 1.138e+001 8.908e-001 
2.245e+000 1.140e+001 9.894e-001 
2.335e+000 1.142e+001 1.092e+000 
2.420e+000 1.144e+001 1.199e+000 
2.500e+000 1.146e+001 1.309e+000 
